n_Length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_AtSign,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,label
36,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,3,5,5,7,1,5,0,3,0,1,0,0,0,0,0,0,0,0,1
41,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255,3,4,4,10,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
46,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,3,2,0,8,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1
41,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,1,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,2,0,2,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
45,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,11,0,8,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
185,5,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
82,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
98,3,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,2,2,2,12,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1
60,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
54,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,3,1,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,1,2,2,12,1,3,0,3,0,0,0,0,0,0,0,0,0,1,1
66,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,1,14,0,5,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1
35,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
68,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
36,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
83,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,3,5,5,7,1,5,0,3,0,0,0,0,0,0,0,0,1,0,1
24,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260,4,8,0,3,1,4,0,3,0,0,0,0,0,0,0,0,13,2,1
28,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,5,4,0,7,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1
40,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,2,1,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
30,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,3,5,6,7,1,5,0,4,0,0,0,0,0,0,0,0,7,0,1
36,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,3,2,2,11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
40,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
149,2,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
70,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
101,4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
33,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
36,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
120,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,6,4,0,7,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1
92,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
46,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,2,1,2,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
49,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
44,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,5,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,3,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
123,2,1,0,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
58,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,2,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
410,22,0,5,32,2,7,0,6,0,0,0,0,0,0,0,0,0,0,1
46,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,4,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
34,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,4,2,0,9,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1
227,2,0,1,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
32,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
157,3,0,2,7,1,3,0,1,0,0,0,0,0,0,0,0,0,2,1
71,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,3,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,2,0,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
46,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,4,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,5,3,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
68,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,3,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
44,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,2,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
162,2,1,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
56,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,2,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,2,2,0,9,1,4,0,3,0,0,1,0,0,0,0,0,0,0,1
28,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,4,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
55,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,3,2,4,7,1,4,0,3,0,0,0,0,0,0,0,0,7,0,1
69,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,2,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
229,14,1,0,5,2,6,0,10,0,0,0,0,0,0,0,0,0,0,1
277,3,8,2,5,1,5,0,4,0,0,0,0,0,0,0,0,5,0,1
199,2,0,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
46,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,4,0,0,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1
54,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
125,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,2,1,1,7,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
144,2,2,0,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
72,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,3,1,5,7,1,4,0,3,0,0,0,0,0,0,0,0,11,0,1
49,2,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
56,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,5,4,0,7,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
55,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
36,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,3,0,2,7,1,4,0,3,0,0,0,0,0,0,0,0,7,1,1
271,3,1,4,7,1,3,0,2,0,0,0,0,0,0,0,0,11,0,1
56,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,2,0,1,7,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
62,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,3,0,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
39,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,2,1,1,7,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,2,3,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
54,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,2,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,3,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
61,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,4,1,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
52,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,1,2,2,11,1,3,0,3,0,0,0,0,0,0,0,0,0,1,1
34,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,3,11,0,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
223,2,3,4,8,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
97,6,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,2,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
36,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,2,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
399,3,12,0,10,1,13,0,12,0,0,0,0,0,0,0,0,0,0,1
76,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,2,2,0,8,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1
43,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
187,3,11,0,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
50,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,1,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
33,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
